   2.2000000  20.4070134  21.1162661  21.5250197  21.0546378  21.2769839  21.4841195  21.0546386  21.2769953  21.5250121  21.1162632  21.1222757  21.3211071  21.5217200  21.6260714  21.0558603  21.2741167  21.2785780  21.7295437  21.5225552  21.9025701  21.0559388  21.2740637  21.2785607  21.7295397  21.5214379  21.6260413  21.1223087  21.3210289  21.1130747  21.6341518  21.0534760  21.2754146  21.5455626  21.0535098  21.2753172  21.6342176  21.1130600   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   2.4000000  20.4070134  21.1162487  21.5176853  21.0546147  21.2768848  21.4759229  21.0546153  21.2768963  21.5176776  21.1162458  21.1224031  21.3208252  21.5062516  21.6190247  21.0558267  21.2739424  21.2784941  21.7295431  21.5155036  21.8906226  21.0559053  21.2738898  21.2784764  21.7295392  21.5059578  21.6189862  21.1224362  21.3207469  21.1130472  21.6291175  21.0534244  21.2753349  21.5377499  21.0534582  21.2752374  21.6291832  21.1130324   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   2.6000000  20.4070133  21.1162392  21.5118105  21.0546054  21.2768233  21.4693577  21.0546060  21.2768350  21.5118028  21.1162363  21.1225160  21.3206210  21.4932372  21.6137669  21.0558070  21.2738313  21.2784471  21.7295541  21.5099955  21.8808400  21.0558855  21.2737789  21.2784292  21.7295503  21.4929279  21.6137229  21.1225492  21.3205426  21.1130319  21.6250649  21.0533953  21.2752895  21.5314302  21.0534291  21.2751920  21.6251304  21.1130172   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   2.8000000  20.4070133  21.1162339  21.5071158  21.0546029  21.2767842  21.4641065  21.0546033  21.2767960  21.5071079  21.1162311  21.1226126  21.3204698  21.4823702  21.6098518  21.0557942  21.2737585  21.2784204  21.7295698  21.5057192  21.8728395  21.0558727  21.2737062  21.2784024  21.7295660  21.4820437  21.6098043  21.1226459  21.3203912  21.1130234  21.6218094  21.0533787  21.2752634  21.5263310  21.0534125  21.2751659  21.6218747  21.1130087   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   3.0000000  20.4070133  21.1162309  21.5033710  21.0546034  21.2767588  21.4599107  21.0546038  21.2767707  21.5033631  21.1162280  21.1226934  21.3203559  21.4733394  21.6069556  21.0557850  21.2737093  21.2784050  21.7295867  21.5024203  21.8663003  21.0558635  21.2736570  21.2783870  21.7295830  21.4729952  21.6069063  21.1227267  21.3202773  21.1130186  21.6191988  21.0533692  21.2752481  21.5222253  21.0534029  21.2751507  21.6192638  21.1130039   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   3.2000000  20.4070133  21.1162291  21.5003886  21.0546051  21.2767420  21.4565605  21.0546055  21.2767539  21.5003807  21.1162262  21.1227599  21.3202692  21.4658561  21.6048369  21.0557777  21.2736752  21.2783960  21.7296032  21.4998927  21.8609560  21.0558562  21.2736228  21.2783780  21.7295995  21.4654946  21.6047867  21.1227933  21.3201905  21.1130158  21.6171083  21.0533637  21.2752391  21.5189253  21.0533974  21.2751417  21.6171731  21.1130011   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   3.4000001  20.4070133  21.1162281  21.4980163  21.0546073  21.2767306  21.4538869  21.0546076  21.2767425  21.4980083  21.1162252  21.1228142  21.3202025  21.4596647  21.6033120  21.0557715  21.2736508  21.2783907  21.7296185  21.4979709  21.8565866  21.0558499  21.2735985  21.2783726  21.7296148  21.4592867  21.6032618  21.1228476  21.3201237  21.1130142  21.6154363  21.0533604  21.2752337  21.5162766  21.0533942  21.2751363  21.6155008  21.1129995   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   3.6000001  20.4070133  21.1162274  21.4961310  21.0546093  21.2767227  21.4517536  21.0546097  21.2767347  21.4961230  21.1162245  21.1228581  21.3201509  21.4545448  21.6022400  21.0557660  21.2736330  21.2783875  21.7296323  21.4965226  21.8530117  21.0558444  21.2735807  21.2783695  21.7296286  21.4541516  21.6021903  21.1228916  21.3200721  21.1130133  21.6141002  21.0533585  21.2752305  21.5141533  21.0533923  21.2751330  21.6141646  21.1129986   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   3.8000001  20.4070133  21.1162270  21.4946339  21.0546112  21.2767172  21.4500517  21.0546115  21.2767292  21.4946258  21.1162242  21.1228934  21.3201108  21.4503102  21.6015119  21.0557611  21.2736197  21.2783856  21.7296445  21.4954427  21.8500838  21.0558395  21.2735674  21.2783676  21.7296409  21.4499032  21.6014633  21.1229270  21.3200320  21.1130127  21.6130335  21.0533574  21.2752285  21.5124526  21.0533912  21.2751311  21.6130977  21.1129980   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   4.0000001  20.4070133  21.1162268  21.4934457  21.0546129  21.2767133  21.4486940  21.0546132  21.2767253  21.4934377  21.1162239  21.1229217  21.3200795  21.4468050  21.6010436  21.0557568  21.2736096  21.2783844  21.7296552  21.4946480  21.8476825  21.0558352  21.2735572  21.2783664  21.7296516  21.4463856  21.6009962  21.1229553  21.3200007  21.1130124  21.6121823  21.0533567  21.2752273  21.5110914  21.0533905  21.2751298  21.6122463  21.1129977   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   4.2000001  20.4070133  21.1162266  21.4925032  21.0546142  21.2767105  21.4476106  21.0546145  21.2767225  21.4924951  21.1162238  21.1229443  21.3200550  21.4438998  21.6007697  21.0557528  21.2736018  21.2783837  21.7296645  21.4940730  21.8457100  21.0558312  21.2735494  21.2783657  21.7296609  21.4434693  21.6007238  21.1229779  21.3199762  21.1130122  21.6115034  21.0533563  21.2752266  21.5100028  21.0533901  21.2751291  21.6115672  21.1129975   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   4.4000001  20.4070133  21.1162265  21.4917557  21.0546154  21.2767085  21.4467460  21.0546156  21.2767205  21.4917476  21.1162237  21.1229623  21.3200359  21.4414878  21.6006397  21.0557494  21.2735957  21.2783833  21.7296725  21.4936662  21.8440867  21.0558277  21.2735433  21.2783653  21.7296690  21.4410476  21.6005955  21.1229959  21.3199570  21.1130121  21.6109621  21.0533561  21.2752261  21.5091325  21.0533898  21.2751286  21.6110258  21.1129974   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   4.6000001  20.4070133  21.1162265  21.4911631  21.0546163  21.2767070  21.4460558  21.0546166  21.2767189  21.4911550  21.1162236  21.1229766  21.3200208  21.4394813  21.6006149  21.0557463  21.2735909  21.2783830  21.7296794  21.4933874  21.8427483  21.0558246  21.2735384  21.2783651  21.7296759  21.4390326  21.6005724  21.1230103  21.3199419  21.1130120  21.6105306  21.0533560  21.2752258  21.5084370  21.0533897  21.2751283  21.6105943  21.1129973   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   4.8000001  20.4070133  21.1162264  21.4906933  21.0546170  21.2767059  21.4455048  21.0546173  21.2767178  21.4906852  21.1162236  21.1229880  21.3200090  21.4378083  21.6006652  21.0557435  21.2735870  21.2783829  21.7296853  21.4932053  21.8416422  21.0558219  21.2735345  21.2783649  21.7296818  21.4373521  21.6006244  21.1230216  21.3199301  21.1130120  21.6101868  21.0533559  21.2752256  21.5078814  21.0533896  21.2751281  21.6102504  21.1129973   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   5.0000001  20.4070133  21.1162264  21.4903209  21.0546176  21.2767050  21.4450646  21.0546179  21.2767170  21.4903128  21.1162235  21.1229970  21.3199997  21.4364099  21.6007678  21.0557412  21.2735839  21.2783828  21.7296904  21.4930953  21.8407261  21.0558195  21.2735314  21.2783648  21.7296869  21.4359471  21.6007288  21.1230307  21.3199208  21.1130119  21.6099129  21.0533558  21.2752255  21.5074377  21.0533896  21.2751280  21.6099763  21.1129972   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   5.2000001  20.4070133  21.1162264  21.4900258  21.0546181  21.2767044  21.4447130  21.0546184  21.2767163  21.4900177  21.1162235  21.1230041  21.3199924  21.4352379  21.6009053  21.0557391  21.2735813  21.2783827  21.7296947  21.4930388  21.8399655  21.0558174  21.2735289  21.2783648  21.7296912  21.4347694  21.6008680  21.1230378  21.3199135  21.1130119  21.6096947  21.0533558  21.2752254  21.5070834  21.0533895  21.2751280  21.6097581  21.1129972   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
